136.000	130.433	1.470	2.162	0.819	0.010	0.000
136.000	131.954	1.119	1.252	0.809	0.010	0.000
136.000	133.341	1.315	1.728	0.827	0.011	0.000
136.000	133.608	1.366	1.867	0.836	0.009	0.000
137.000	134.892	1.180	1.392	0.846	0.015	0.000
137.000	135.140	1.838	3.379	0.854	0.012	0.000
137.000	136.354	1.911	3.653	0.869	0.008	0.000
137.000	136.877	1.563	2.444	0.885	0.010	0.000
137.000	137.932	1.077	1.159	0.879	0.008	0.000
137.000	139.280	1.000	1.001	0.892	0.007	0.000
137.000	141.164	1.748	3.057	0.874	0.007	0.000
137.000	141.778	0.981	0.962	0.888	0.009	0.000
137.000	142.920	1.134	1.285	0.897	0.009	0.000
137.000	144.077	1.065	1.134	0.915	0.009	0.000
138.000	145.258	1.163	1.352	0.919	0.006	0.000
138.000	146.051	1.252	1.567	0.936	0.009	0.000
138.000	146.824	1.399	1.957	0.948	0.006	0.000
138.000	147.635	1.530	2.340	0.964	0.007	0.000
138.000	148.885	1.280	1.639	0.956	0.008	0.000
138.000	149.607	1.021	1.043	0.969	0.008	0.000
138.000	151.611	1.324	1.753	0.972	0.006	0.000
138.000	152.436	1.275	1.625	0.981	0.008	0.000
138.000	153.419	0.943	0.890	1.002	0.005	0.000
138.000	154.071	0.995	0.991	1.011	0.012	0.000
139.000	155.989	1.242	1.543	1.007	0.007	0.000
139.000	156.935	0.643	0.413	1.026	0.007	0.000
139.000	157.080	0.977	0.955	1.042	0.005	0.000
139.000	159.848	0.968	0.938	1.030	0.006	0.000
139.000	160.054	0.718	0.516	1.045	0.006	0.000
139.000	160.980	1.109	1.230	1.060	0.006	0.000
139.000	162.076	0.886	0.786	1.077	0.005	0.000
139.000	163.003	1.237	1.531	1.095	0.007	0.000
139.000	165.420	1.188	1.410	1.087	0.008	0.000
139.000	165.273	1.083	1.173	1.106	0.008	0.000
140.000	166.614	1.125	1.266	1.124	0.007	0.000
140.000	167.215	1.501	2.254	1.140	0.007	0.000
140.000	168.510	1.074	1.154	1.139	0.006	0.000
140.000	169.476	1.519	2.307	1.156	0.007	0.000
140.000	170.633	0.761	0.579	1.171	0.007	0.000
140.000	171.495	1.243	1.546	1.191	0.008	0.000
140.000	173.109	0.883	0.780	1.187	0.005	0.000
140.000	174.186	1.322	1.748	1.195	0.005	0.000
140.000	174.628	0.695	0.483	1.213	0.006	0.000
140.000	175.815	0.865	0.748	1.233	0.006	0.000
141.000	176.270	0.986	0.972	1.254	0.006	0.000
141.000	177.564	1.055	1.113	1.249	0.005	0.000
141.000	178.128	1.135	1.287	1.270	0.006	0.000
